CGPA,backlogs,internships,projects,certifications,coding_score,communication_score,specialization,placed
9.100619122384341,1,0,3,0,46.26891295156483,75.56063748582535,Mechanical,1
6.587465143686333,0,0,1,0,42.68018460268122,49.70443796998647,Computer Science,0
5.806167913412514,0,0,1,1,33.20976110419305,37.48934080391204,Electronics,0
6.926068619742812,0,0,1,0,48.15318492936681,53.91952677423616,Computer Science,0
6.700575472452239,1,0,3,1,57.55116118108531,71.2229101722135,Electronics,0
7.7766661006587725,1,1,2,0,64.32391075645985,58.580843634251046,Electronics,1
8.999775595305069,0,0,2,1,70.79168594168335,41.6718463740449,Information Technology,1
9.362453224954862,0,0,3,2,61.611172805720294,51.64093709591607,Electronics,1
9.301888384347288,1,2,1,3,70.06277472029187,71.34274107772944,Electronics,1
7.118540025503805,1,1,0,0,30.261169029514306,37.53203050285981,Mechanical,0
8.592554545573073,0,2,2,3,63.600941085219546,81.7699266728058,Information Technology,1
6.90775388885899,0,2,1,1,53.09797197807862,55.596409516453804,Mechanical,0
5.774074944558322,1,0,2,2,49.37769317512233,18.70591779491189,Information Technology,0
8.65704369521324,0,2,5,3,58.84799453071113,90.3987298098232,Electronics,1
5.544223986564045,0,0,2,4,35.5892357068536,61.62145736463323,Computer Science,0
7.341321643563198,1,2,2,1,63.46475776376438,55.28522687680839,Computer Science,1
6.982206711859341,0,1,3,0,51.894078307442,46.982747999148735,Computer Science,0
8.620198923334836,1,1,2,1,69.17756698614629,60.7271716870784,Computer Science,1
8.948104627421705,0,1,5,1,65.43376622311199,79.25885387318797,Information Technology,1
6.868425861870778,0,2,5,2,96.57987335484674,59.676444776883706,Computer Science,1
9.152321565001841,0,1,3,2,64.40790492976613,49.34418492160735,Computer Science,1
6.822625422272202,0,0,1,0,64.43995095444747,64.32992879039577,Information Technology,0
7.508468619939526,0,0,4,1,91.06067975011241,58.78304406606769,Information Technology,1
8.771583371563603,0,1,1,0,73.18485254657975,48.29168881190979,Computer Science,1
8.618141031511549,0,0,2,2,57.85176415184176,50.734541207083495,Computer Science,1
9.9431581254049,2,1,2,4,67.54570113824519,64.5901612585133,Electronics,1
6.513224608971694,0,1,0,2,10.0,52.731307722967514,Electronics,0
8.48043061092812,0,0,4,2,39.311529696107065,66.4264542647535,Computer Science,1
8.243568587240999,0,1,4,0,66.00917127513684,71.35310462592616,Electronics,1
9.617943045205134,0,1,4,0,66.10455440466671,68.92950710328613,Computer Science,1
6.203629637401938,0,2,1,1,33.60202502203518,68.06625620305076,Electronics,0
8.883091736141198,0,0,2,3,63.824448707974305,63.274369980110734,Electronics,1
8.057208773209457,2,2,4,1,58.2153449159781,53.58596361098277,Computer Science,1
6.735996414045575,0,2,1,2,38.027764657831504,59.5385940742514,Computer Science,1
7.634957113662283,0,1,2,0,69.22466894180893,53.04231532169525,Information Technology,1
7.00199468681409,0,2,2,1,38.53812106972619,71.5650908083108,Computer Science,1
8.106910312548074,0,1,1,2,64.90153054208007,52.99579184290076,Civil,1
9.500502748665998,0,0,4,1,75.38048633852759,64.18792640063675,Computer Science,1
8.061872429854908,1,1,1,2,72.70110229712022,53.36599134048174,Civil,1
8.342750882469629,0,1,2,2,55.0238530117682,44.48937878511239,Civil,1
7.8343653120161925,0,2,2,1,42.018596661080366,63.79607903600158,Computer Science,1
5.730244779004641,0,1,2,2,40.03455323887404,54.5365463656288,Information Technology,0
6.547863505942424,3,1,1,1,48.24440354196562,64.68000758510244,Electronics,0
7.714007782444373,0,1,2,1,69.42262665771634,65.63999734742437,Mechanical,1
6.896058776851172,0,0,5,1,72.14565076290216,39.43958067515587,Computer Science,1
6.317936189925374,0,0,3,0,50.98077634430877,49.35839828503169,Computer Science,0
7.768597788632972,1,1,3,1,59.91780181580321,48.012859207987304,Computer Science,1
6.952644070515326,0,0,3,1,65.1330534780549,43.686317069413676,Mechanical,1
6.661484394280366,0,0,3,0,67.97080401543343,53.77705225754283,Civil,0
7.587934378481714,1,1,2,1,60.86197667573768,63.20405867081082,Electronics,1
6.09977916136978,0,1,2,1,52.95657324517343,37.087249955018535,Electronics,0
9.674855798839333,0,1,4,2,76.23066317996782,68.59534643681145,Information Technology,1
9.404659440636575,0,2,3,1,72.25410830359132,71.40568071992321,Computer Science,1
8.68429263583241,0,0,1,1,62.66611553590754,46.62781442742417,Computer Science,1
5.977962224148053,0,0,3,4,39.92592328550316,47.0631947266446,Information Technology,0
8.991447645113618,0,1,0,1,38.53899619833294,52.28979603938496,Computer Science,1
9.135807976490586,3,1,3,0,57.155440887490656,45.158983672439135,Computer Science,0
8.95494077971452,0,1,3,3,61.20118236262721,73.18340221379925,Electronics,1
6.012846492036585,0,0,3,3,59.95103795932598,57.587901174239754,Mechanical,0
8.39758580680494,1,1,0,0,51.73684800886898,59.12097499840072,Information Technology,0
9.254461580872293,0,1,5,3,76.70727120383988,68.33095271938137,Information Technology,1
8.098090305488505,0,0,2,1,60.33531972113081,44.63687016092397,Computer Science,1
8.408833188526401,0,0,3,0,70.00006159414399,65.52944471794663,Mechanical,1
7.562635657418378,0,0,2,1,51.67549498558264,55.6953990908323,Information Technology,0
7.879182939478237,1,0,2,2,49.686314928894184,42.62984445538295,Civil,0
5.654695862582764,0,0,1,1,24.5050159206421,50.422765465680015,Electronics,0
8.37533359887978,0,0,0,1,58.86471797160538,60.57338664088277,Information Technology,1
5.866512458010217,2,0,2,0,12.413584447666786,42.982998542313794,Computer Science,0
7.457565674531005,0,0,1,2,55.250289273313165,38.41124439810301,Information Technology,0
6.816947939503335,0,0,2,0,63.749191688947,46.495362137489124,Electronics,0
7.954425775952709,0,0,2,0,56.97857627173347,66.65546218354227,Computer Science,1
6.100373509854432,0,1,2,3,53.8851185089768,59.76418412991343,Computer Science,1
8.612395308879933,0,0,1,3,53.892460752831724,60.804542093766436,Electronics,1
9.077551916178116,0,1,2,1,64.31900513885641,56.34848383487402,Information Technology,1
6.235095023844204,0,1,3,0,51.235517626244885,47.54034372131909,Information Technology,0
5.96940889308347,0,0,2,1,57.184804278108984,39.309149876627416,Electronics,0
6.154819672543116,0,0,2,3,46.36123216847089,50.74887422924056,Electronics,0
9.447074028543257,0,1,2,1,51.97586375108111,66.74046343449893,Computer Science,1
7.876851677903603,0,0,2,0,62.303314094861946,66.42331412995826,Computer Science,1
7.602674482033762,0,0,1,3,52.486784312818976,39.18579427113282,Computer Science,1
5.980203185960594,0,1,1,2,37.53470072562618,50.19434979360654,Civil,0
8.423002030406328,0,0,2,1,68.86906560255238,50.31463497139086,Computer Science,1
9.405998163527904,0,1,2,2,89.98892668366948,64.9013564027601,Computer Science,1
9.226836411955539,0,2,2,0,70.78940913846215,74.45958218544556,Mechanical,1
8.317246190413606,0,0,2,1,70.1468897344177,49.781542025135124,Computer Science,1
5.838754224932531,0,0,1,0,47.01393475854686,55.10817426336359,Mechanical,0
6.005786622292058,0,1,2,2,66.1866590896655,58.272253331922535,Electronics,1
5.721890441994211,2,2,3,4,58.43810353566229,52.39457290669406,Information Technology,0
6.658656474216112,1,0,2,3,45.612319415782004,60.243783165629615,Electronics,0
6.1104766022217,0,0,3,1,59.70971161287308,53.757333855403665,Computer Science,1
6.670216181135952,0,0,4,1,63.53123237277566,44.005931260251785,Information Technology,1
7.232761250735328,0,0,4,3,56.42269973546615,45.25716343515373,Information Technology,1
9.74342252832011,2,0,1,2,79.63303949473818,70.19606667505862,Computer Science,1
8.246692269017615,2,0,2,0,45.05613075217083,50.88788583174069,Electronics,0
9.25738203557333,0,1,2,0,69.75171287453907,70.55118525086714,Computer Science,1
8.696581753205495,1,3,3,3,60.30322733101743,58.88717706989592,Computer Science,1
6.006264087369843,0,1,2,1,29.75438700324097,62.48054194153334,Electronics,0
8.81164182868277,0,1,1,0,61.46401850698293,46.46705206324312,Mechanical,1
6.73794496701606,1,0,2,2,47.72634657686733,35.19397363008055,Information Technology,0
8.375985311476178,0,0,0,3,47.87228188617004,52.09926064409722,Civil,1
7.034328881393448,1,1,3,0,44.45479540535116,68.76524091232005,Computer Science,1
9.989525184690965,0,1,2,0,93.06998158846142,77.05294591206575,Civil,1
6.6859816577355,0,0,3,3,25.90813597432888,57.77216103443399,Computer Science,1
6.7560871184842135,0,0,1,0,23.83825110095559,56.62311258153061,Information Technology,0
9.688025150030793,0,0,2,3,73.71375551566396,54.264796594693884,Civil,1
5.610899820863452,0,0,2,0,52.61051513104947,32.42487748689054,Information Technology,0
8.635100445429385,0,0,2,0,45.50232275153428,70.97721391741628,Electronics,1
8.763968758311451,0,0,3,2,58.642365743228225,69.60333566058173,Civil,1
9.263703598346797,0,2,3,0,75.8407714921127,58.1910091287416,Civil,1
9.88497689787314,1,0,2,0,65.11831052278659,64.13963620404843,Computer Science,1
9.890208636204935,0,2,4,2,84.00491547009348,68.17003599620477,Electronics,1
5.793745409049087,0,2,2,1,47.421977600921444,45.5427478684657,Civil,0
9.198276952388062,0,1,2,1,58.72589149039824,49.58254626100182,Computer Science,1
8.408394701458215,0,3,2,2,43.548893260563716,71.69202150827806,Information Technology,1
8.41303960467891,0,0,2,2,60.28032434881238,55.32604322119197,Mechanical,1
6.077574669766126,0,1,2,2,41.69306141812693,48.244291207989555,Information Technology,1
8.42584224900544,0,1,1,0,70.07439569231404,59.94306094592159,Information Technology,1
9.921171612705615,0,0,2,1,80.06959068134938,61.50913314151872,Civil,1
9.603183562927512,0,1,1,2,61.071018532928456,68.2901714980377,Electronics,1
7.476087973621827,5,0,1,0,52.943803794109954,65.85930582035964,Information Technology,0
5.679765879787425,0,0,1,1,39.94567239907175,56.72250676297784,Electronics,0
7.130320705000922,1,2,3,0,51.2808254190933,68.39717082717983,Electronics,1
9.218756402202498,0,1,1,1,49.247941476441,59.128511917631364,Electronics,1
8.656745956593248,0,0,5,0,72.09378024271165,50.77416257947275,Computer Science,1
7.567046450172803,0,2,3,1,56.35409901487626,55.19257480168616,Computer Science,1
5.74795690821474,2,0,2,0,65.62022239952967,56.4532384662855,Information Technology,0
7.421026275204862,0,2,2,2,51.874701290677415,69.1382398802616,Computer Science,1
7.610612228730476,0,3,0,0,79.92176268906346,49.048188860820595,Computer Science,1
9.678499898023611,0,2,3,2,92.08191219536414,79.37567821584554,Civil,1
8.384887466119718,0,1,1,0,49.288286389183035,63.45144136744734,Information Technology,1
6.90243812494592,2,1,0,1,46.60855244727095,55.870450454471424,Electronics,0
7.863932190028246,1,1,3,2,42.682778643823255,70.06174191369257,Civil,0
5.79724888519972,1,0,2,0,42.94589052258231,50.57174972777885,Information Technology,0
9.876557060423815,0,0,2,2,72.87518294928883,53.19236372830174,Mechanical,1
7.120269558688268,2,0,3,3,60.06807816655,44.85114183100998,Electronics,0
7.650403097109111,0,1,3,1,50.556151823857896,60.49438863809027,Computer Science,1
7.098777884066152,0,1,2,0,53.57662911276162,58.164636200667346,Computer Science,1
8.571302785522901,1,1,3,1,70.86345336540816,67.66180878804832,Electronics,1
8.480044712483169,0,1,2,3,59.86919240210057,84.25670236747101,Civil,1
8.71895039738111,0,1,2,1,78.77824831507358,74.5604106871427,Information Technology,1
6.706644533253644,0,1,2,2,51.46119396728045,46.04065465861538,Civil,0
6.920508165238297,0,0,0,2,28.553201180303795,52.34417550388336,Computer Science,0
6.0636305399329355,0,0,2,3,30.10911182676648,45.81802624223541,Civil,0
8.449794873307507,0,0,2,0,56.741113349269796,59.727628224052474,Civil,1
5.679087073010437,1,1,3,1,36.119850194460994,41.42490809215933,Information Technology,0
8.189570509855566,1,0,2,3,40.51766166855968,41.75888301492091,Computer Science,0
9.413631481832352,2,1,1,2,57.94500473607616,50.95427968797652,Civil,0
9.50874466730335,0,0,2,0,76.10492233886114,36.0310388899193,Mechanical,1
7.520669921664828,1,0,3,3,54.04169902146621,46.48682946492426,Civil,0
7.566866596958832,1,1,2,0,60.79951428009433,79.17764092102826,Computer Science,1
5.846361323536078,0,0,1,1,62.47812133391736,43.33352483853976,Computer Science,0
8.518442614493662,0,1,2,0,66.18973090444737,64.34459808969073,Information Technology,1
9.195667391677805,0,2,0,3,47.78577107012048,56.75006111363218,Information Technology,1
6.600947745721209,0,1,3,0,54.70854830818195,46.542880317393035,Information Technology,1
7.395853967350141,0,1,4,5,56.72568427783163,47.38978973596359,Computer Science,1
9.274777015443716,0,1,0,1,65.40835594981316,57.72352975769705,Computer Science,1
9.447042104480296,0,0,2,2,68.4733582213739,60.31021348523343,Civil,1
6.594309911189017,0,1,2,0,48.578604831509665,65.50836063381746,Electronics,1
7.9775678554361384,0,0,2,1,59.84655541407842,69.02763260217849,Computer Science,1
6.366219177861222,1,0,2,0,46.98847141734845,56.414564747444444,Information Technology,0
5.958454438628005,1,0,3,3,32.61915613152627,55.709541609242166,Computer Science,0
9.600042256263809,0,1,2,1,43.73008911847732,61.267611469710474,Computer Science,1
9.192283769044492,0,1,4,2,81.44938626591785,84.43664496730592,Computer Science,1
8.920157058114283,0,2,2,3,75.93445675468901,59.10525947391614,Electronics,1
5.719448434659132,0,0,0,0,43.839373449254,46.85739983309992,Information Technology,0
9.296779567196158,0,0,4,1,82.79717913102732,56.02332284914773,Computer Science,1
7.471198341574227,1,1,1,0,73.93895315108938,67.69941538742258,Electronics,0
7.040778054831368,0,1,3,0,51.78396985121093,51.7140057322241,Information Technology,1
7.959143624614194,1,0,2,1,50.0146024207541,57.03159856481514,Computer Science,0
5.911089592256001,0,0,3,0,60.376055962950524,57.5588872581739,Computer Science,0
8.904909472085794,0,1,2,1,80.29323733895534,52.02719628241638,Computer Science,1
8.120957845997332,0,0,0,0,45.53146142153236,61.96263791131467,Computer Science,1
6.339655435929254,0,1,2,0,68.39381111102797,57.12474742526756,Computer Science,1
6.347044898960705,0,0,2,1,46.19808433763756,41.579951826736334,Computer Science,0
6.329118932077034,0,0,2,1,53.3423450429004,44.03506707820324,Computer Science,0
5.756510743983703,4,0,5,0,52.42636756000444,46.493346061408545,Information Technology,0
8.145093022172581,1,2,2,1,62.72314350084499,66.14969931944324,Information Technology,1
9.281566799148287,2,0,1,1,49.8058966683661,74.37469703201648,Electronics,1
5.578741962943249,0,0,0,2,53.2415408471108,64.98760262844677,Information Technology,0
5.720520902370731,0,1,3,2,30.979430636525723,44.03954659729129,Information Technology,0
8.077466245091255,0,1,4,3,54.1761957388283,85.30647054152847,Mechanical,1
9.187730584237237,0,1,2,1,80.49990223368043,59.0901616329945,Computer Science,1
6.970325007558851,0,0,2,1,81.00816268344508,70.24143689252975,Information Technology,1
7.07326479463475,0,2,3,0,51.0263830521357,74.62867863086483,Computer Science,1
8.18355923873549,0,0,1,0,75.32561422403843,46.074758588426704,Computer Science,1
6.733958001058662,2,0,2,1,68.18859063269574,37.01411970437333,Computer Science,0
5.619737647349579,2,1,2,3,51.99189910265801,52.3730997659131,Mechanical,0
8.808528331457183,0,0,0,0,51.28335945771791,67.38074742866556,Mechanical,1
8.315424608236539,1,0,3,0,80.41602670700875,56.87568102328255,Computer Science,1
8.113401995750467,0,1,1,1,54.30822374888382,60.348634822375026,Mechanical,1
8.837578580463203,0,0,2,0,68.76854973820005,62.87295127721955,Electronics,1
8.538538769029168,1,2,2,1,35.75068950506291,49.76455547398907,Computer Science,1
6.426468946802445,0,1,2,0,46.29778001661266,55.12496478967333,Electronics,0
7.08616471124508,2,1,0,3,41.1024723716882,48.218001832557114,Computer Science,0
6.0674956375538125,0,1,2,2,50.851414143830574,49.071804722431786,Information Technology,1
6.084356560380464,2,1,1,0,42.658147088749686,40.024239555864646,Computer Science,0
8.542880858604427,5,1,0,0,49.6173002556088,48.29494707744152,Information Technology,0
9.363700481421242,0,1,3,3,68.77157400390587,67.52611954202641,Mechanical,1
9.832296627375126,0,1,1,2,55.863492666038326,64.56274781570835,Computer Science,1
8.3275620289725,0,1,1,3,37.76513861078647,77.08953953409221,Computer Science,1
6.328455955124307,0,0,3,1,48.27827777333042,45.842623365706636,Information Technology,0
5.975426554520189,0,1,0,0,40.15851968150249,59.89938774813454,Electronics,0
9.15782937191541,1,0,4,1,79.79652674022739,71.35957828187568,Information Technology,1
8.104404143619997,0,1,3,4,60.054839275100555,61.65586430561354,Computer Science,1
8.282282594561739,4,0,1,0,62.092643783611194,58.936559396827754,Computer Science,0
9.016579399396193,0,1,2,2,55.400480400870535,75.35676471878008,Information Technology,1
8.664747524796033,0,3,4,1,68.11033021497174,83.15054419144946,Computer Science,1
9.255062137852434,0,1,2,0,44.507541072911216,69.93963291649746,Mechanical,1
5.7529625745694535,0,1,2,1,40.22764779141618,65.58227035384171,Mechanical,0
8.863842865359272,0,1,3,1,33.65461885027461,64.49782594181526,Civil,1
9.328837407949429,0,0,2,0,51.356251632852,49.30782398585988,Information Technology,1
6.787607691062415,0,0,1,1,34.655689629621165,54.41967923771236,Computer Science,0
8.382012732969638,0,0,1,1,65.29363171269594,50.1785594209257,Civil,1
6.913729287266374,0,0,3,2,60.79381508530179,64.21687817387303,Mechanical,1
9.810869799171044,1,2,4,0,86.87312562307713,67.1448407980672,Computer Science,1
5.650406075959767,1,0,2,3,31.416181037174084,56.27829847823252,Mechanical,0
8.109067797248297,0,1,2,0,69.40437700096314,51.85882192642964,Mechanical,1
6.249265961722818,0,2,5,1,52.32340983033573,46.9117856270244,Mechanical,1
8.704990923297213,0,0,1,1,81.0555053477752,55.839774077848446,Mechanical,1
6.29150627538398,4,0,2,3,48.313970469228835,36.411352110370004,Computer Science,0
6.559224678542609,0,0,2,0,71.06066851262464,58.325450177332954,Computer Science,1
7.724668649705912,0,0,0,0,86.14128477251293,66.72755162332113,Mechanical,0
9.61675727498595,0,1,2,0,72.164311105514,70.99894538988026,Computer Science,1
6.452714674665868,0,0,1,1,69.64431026624112,64.06949613460512,Information Technology,1
6.149080095031466,0,1,1,1,42.77277583929756,59.92291147176631,Computer Science,0
8.915395743343138,0,2,3,0,82.31393709091807,62.547691527194615,Electronics,1
7.752787895502689,0,0,3,1,59.99802663149847,55.75570594769644,Information Technology,1
9.603033005717972,0,0,4,0,79.81912295895037,62.40671295174089,Electronics,1
6.159765507219291,0,1,4,0,61.85537319308767,64.95361146922177,Computer Science,1
8.406675518603677,0,0,3,0,61.91213579961679,57.796662677924175,Electronics,1
6.547956157683168,1,1,1,3,30.94400231705126,43.5227409772841,Information Technology,0
6.205421928932377,0,1,1,1,30.748910357890974,39.91558790535764,Civil,0
8.575432368207718,3,0,1,0,72.80240789519465,55.67144904632439,Computer Science,0
8.1715807895893,0,2,2,1,62.10422916229649,64.678011888173,Electronics,1
8.896723562630491,0,0,1,0,72.15094399532617,45.327754811849445,Computer Science,1
6.8925815940078206,0,0,3,1,50.44738791811392,62.825269082031866,Computer Science,1
7.5158724537198545,0,2,3,0,55.41107553906342,59.839389150998215,Information Technology,1
7.324622543486884,0,0,1,0,48.33246300722538,62.090215610818326,Information Technology,0
9.928402587849314,0,0,2,3,48.607374875570336,53.76732689572701,Information Technology,1
6.8151203053272456,1,2,0,0,42.922408594602096,68.62653811281324,Computer Science,1
6.826677572560451,1,0,2,1,49.359564420204265,41.228746473912594,Electronics,0
7.095466939728733,0,0,1,1,51.35635682837737,46.81581835905389,Electronics,0
8.040673365806446,1,1,5,3,65.18851102833882,55.47563626845454,Information Technology,1
6.635452349186854,0,0,4,3,74.52514972413938,47.97177372083076,Electronics,1
9.618804731706732,0,1,1,0,57.12183002669565,76.01684726818245,Electronics,1
6.695585041898186,0,0,4,3,68.52389238464417,54.664961563096135,Information Technology,1
9.531170792020877,0,1,2,1,70.26385466589616,54.98582109835117,Computer Science,1
5.965637786409631,0,0,2,3,49.20080880531199,37.603452116074905,Computer Science,0
8.454532160798436,0,2,2,0,70.29202823871847,66.67062935863143,Computer Science,1
9.581434832972096,0,0,3,0,65.84727278041137,58.65134328623093,Computer Science,1
6.259372472792033,0,1,2,0,44.00917884878297,55.45975145405352,Computer Science,0
9.857471320446647,0,2,0,0,57.95295438843263,53.536166075974066,Information Technology,1
7.537975121869803,0,0,2,3,59.16569964598928,76.20640969065742,Electronics,1
9.75571798798461,0,0,2,0,45.76623857654088,44.56307299468757,Computer Science,1
8.545690196335212,0,0,2,0,59.72040096042367,55.272770306206986,Computer Science,1
6.857140914430982,2,2,3,0,64.59757180773109,52.13869877861667,Information Technology,0
6.347361362126978,0,1,0,0,44.44444174793918,41.37843964682427,Civil,0
6.8668077080129475,0,2,5,0,63.74965468079547,65.80152644071771,Information Technology,1
5.9185783416820374,0,1,5,1,63.12365851342303,50.204020114029824,Mechanical,1
6.147405848544984,1,0,1,4,47.79646631124598,37.48621923218318,Computer Science,0
5.970971981559165,0,0,2,1,29.372873856865,43.83129535411771,Civil,0
7.40324594683701,0,2,2,2,73.51534076462643,68.00643563880197,Information Technology,1
9.080102693159139,0,0,2,1,95.76698121105369,69.05619951256436,Computer Science,1
6.136225993973531,5,0,2,0,67.97986688358401,64.76107850325202,Information Technology,0
6.086441949275511,0,1,2,1,46.86629259257041,56.09843993959947,Electronics,0
8.395430272827989,0,0,3,3,53.34919663885364,51.80172008212334,Electronics,1
6.387323418856298,0,0,2,1,69.10272811275358,43.55377128048611,Information Technology,0
5.939245171490462,0,1,2,1,50.410464163302095,57.41583669417484,Computer Science,0
6.250818601925099,0,0,2,2,61.412278230222554,62.579863650430326,Computer Science,1
9.656791281445493,1,0,4,3,61.37989652109487,41.5577765474105,Computer Science,1
9.19662063749286,0,0,2,1,71.11986535910344,59.49714566068706,Civil,1
7.0932905305979235,0,1,1,1,56.11383930769752,43.66108523485587,Computer Science,1
8.451193452973268,0,0,2,0,77.87471482836051,57.82835969131426,Electronics,1
7.917740531506171,0,0,2,0,68.40639805017334,72.43654731036749,Computer Science,1
8.547059185671538,0,2,3,1,66.74334835538313,47.66047849849738,Mechanical,1
8.572020186082417,0,0,2,1,84.56327565278173,40.90262300146331,Electronics,1
8.329303067769969,0,0,3,0,60.423243800951425,71.8611288988169,Mechanical,1
6.697456158417888,0,0,3,2,73.89488549223051,54.219003769942915,Information Technology,1
5.6755288934326815,0,0,1,0,51.16134931169577,47.176722360239616,Information Technology,0
7.55005051895549,1,1,3,0,68.65322293202432,66.99729957289527,Computer Science,1
9.509382481108167,0,2,3,0,100.0,86.35818668276674,Computer Science,1
8.062737663333591,2,0,3,1,36.617318679004555,58.442898159637,Mechanical,0
9.245759687658586,0,1,4,0,54.55722578944068,63.753240631833435,Computer Science,1
9.962309543325526,0,2,2,2,82.90669862830106,51.50431981921886,Electronics,1
6.236272918622243,0,0,2,2,61.16558943194656,40.413079743918786,Computer Science,0
8.61299937613892,0,0,1,0,60.60452489610392,39.078278166518906,Information Technology,0
8.534321081650111,0,1,2,0,75.10754801594803,61.68597890639228,Civil,1
9.909799513112253,1,0,2,1,55.14531144769124,76.37564747577647,Computer Science,1
9.935203302787603,4,1,3,1,95.14065469683108,62.091285931687075,Computer Science,1
8.590053752758582,0,1,0,1,72.59043289449063,66.11849812778554,Electronics,1
6.596266563919874,2,0,1,1,69.2067101956984,59.33813708212336,Computer Science,0
9.093501271587696,0,0,2,0,45.58433235440018,63.27977286117524,Mechanical,1
5.981631103949671,2,0,3,1,64.71418082639684,47.54775009080929,Computer Science,0
9.01314686877233,0,0,3,1,67.08454335297094,45.42945742280579,Information Technology,1
9.595882558651134,1,0,0,4,89.63394293522254,68.22816086219254,Computer Science,1
7.222750276457958,0,1,2,2,58.24978584375302,68.72002594183945,Computer Science,1
8.337858827423862,2,0,1,2,47.03534928277703,56.958919460761045,Electronics,0
7.435642294435718,0,1,5,1,72.18330126987648,54.15574797819182,Civil,1
7.469942747446578,0,0,5,1,45.036236828434966,61.77837058616632,Information Technology,1
6.89666900098654,0,1,0,2,60.174408872727895,59.10598640051893,Computer Science,1
8.92958329202646,1,2,3,1,61.5458570076868,82.90403962013069,Computer Science,1
9.712794538749273,0,1,3,1,68.42092058847966,60.935517475169085,Mechanical,1
9.733378866555075,0,0,2,0,70.65567368412123,69.05819552121226,Mechanical,1
6.286515781937203,0,0,3,2,49.67371878606961,53.73330355515643,Information Technology,1
9.436346423454548,1,0,1,1,82.71136126213187,61.01592048152693,Computer Science,1
8.81844148642205,0,0,1,3,56.70437517570172,52.44348722866746,Computer Science,1
6.637768303106302,0,2,4,1,64.39711719023391,66.28958300413245,Electronics,1
5.802780758146816,2,1,2,0,54.73489797670003,67.78643913400576,Computer Science,0
6.705987700979701,0,1,3,5,56.03166736760604,35.006172588935115,Computer Science,1
9.604937065516864,0,1,2,1,57.56189920536276,66.72841058047187,Computer Science,1
8.349304037030976,0,1,1,0,30.399167028751144,66.58804825312907,Mechanical,0
8.744745974040423,2,1,2,1,76.00365487637967,53.64721401275953,Electronics,1
6.657185579990932,0,0,4,0,45.84606144347907,55.257792126970045,Computer Science,1
8.737246700086692,0,0,0,0,80.80733339390225,61.67814348701197,Electronics,1
5.626546778250657,2,1,1,1,36.70624042940118,58.44170569784727,Computer Science,0
7.188946055978562,0,1,1,3,67.17808070598711,53.264194658471816,Computer Science,1
8.32039006844049,1,0,1,0,59.16150835045328,43.43655635555004,Civil,0
6.157434544935941,0,1,1,3,65.78305462374153,53.31765741012883,Information Technology,1
9.203516085011206,0,0,3,2,72.570800779929,72.73468726496246,Electronics,1
6.557640844653633,0,0,1,2,54.5530551805198,59.296842913338224,Computer Science,1
8.435265007683007,0,0,3,2,50.298732881854576,43.91259190996443,Computer Science,1
7.3233871415889835,0,1,2,1,64.73889752578015,55.50755636902758,Electronics,1
8.182196179649413,0,0,2,0,71.05802587592929,55.038952104493646,Electronics,1
5.983527486830087,3,1,2,1,51.008229113808255,58.365638592361236,Electronics,0
5.576107599647233,0,0,3,1,63.08071707566472,46.00287440082916,Information Technology,0
9.593039923211355,1,1,3,0,74.89716889805635,63.410460633602376,Mechanical,1
6.713335039452323,0,0,2,2,67.14260294084714,45.18052189253629,Computer Science,0
9.188546512512065,0,0,3,1,69.37284254342596,83.84766661399513,Electronics,1
9.9970763521249,1,0,0,2,76.30811364975963,44.75188091397916,Computer Science,1
6.4514406609951,0,0,2,1,54.42655491223555,50.36900096473225,Civil,0
6.6932683353251,1,0,2,1,77.1567525937396,52.232327240198295,Computer Science,1
8.482869044355995,0,2,1,2,54.38517574726687,71.69677344591125,Computer Science,1
9.844518855702795,0,0,2,0,67.10495676038167,57.928460046704885,Computer Science,1
9.621164566858347,0,1,2,2,59.149514069838006,60.86035128240379,Computer Science,1
7.762939840295132,0,1,2,1,53.16521844710336,63.99536313602941,Electronics,1
9.07799627137026,0,1,1,2,55.17387355322555,59.57670607249532,Computer Science,1
6.110856338949555,1,1,2,1,74.26747270419044,46.17237258130769,Computer Science,0
9.898471828918055,0,1,3,2,96.59894870056493,77.211110268215,Information Technology,1
9.83958955316194,0,1,2,0,66.77535924588264,55.73081346741796,Computer Science,1
6.236780310456269,1,0,2,3,67.255210655517,42.176036314911116,Information Technology,0
6.84740406161398,1,1,4,2,57.30509014096511,59.00945526567739,Computer Science,1
5.950697488780452,0,0,3,1,56.95447074991121,55.65807379041679,Computer Science,0
6.722729195041809,0,0,4,1,77.04556847664267,48.63677510116314,Electronics,1
9.17180105236843,0,0,0,2,56.06573207066065,64.30000700806241,Computer Science,1
7.202420232243668,0,2,2,2,43.013568017040384,62.76916790853614,Civil,1
5.897786352160413,0,1,1,1,51.14629483944824,49.24185276857599,Electronics,0
7.040014861505071,5,1,2,0,44.50956797636455,46.37804845717633,Electronics,0
9.91622500408576,0,0,3,0,72.01496041131448,72.08076315050592,Information Technology,1
8.333576178666412,0,0,2,1,64.60645481560104,46.763534797608486,Computer Science,1
7.372724258827709,2,0,2,2,64.03999786154039,80.13565028237531,Civil,0
6.249423310737715,0,1,3,2,61.56661398499414,48.1786405942257,Civil,0
9.937795587776627,2,0,3,1,75.37696124144094,78.30465027343848,Civil,1
